suite_family,condition_name,condition_value,prior_regime,method,mean_rank_mse_betaX,median_rank_mse_betaX,win_rate_mse,top3_rate_mse,valid_count
primary,noise_features,0,D,Ridge,1.6133333333333333,2.0,0.48,1.0,150
primary,n_train,128,B,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,133,A,Ridge,2.0,2.0,0.0,1.0,3
primary,n_train,133,D,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,134,A,Ridge,1.6666666666666667,1.0,0.6666666666666666,1.0,3
primary,n_train,135,A,Ridge,1.0,1.0,1.0,1.0,3
primary,n_train,138,B,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,139,B,Ridge,2.0,2.0,0.0,1.0,3
primary,n_train,140,D,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,142,B,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,6
primary,n_train,142,C,Ridge,2.0,2.0,0.0,1.0,3
primary,n_train,142,D,Ridge,1.0,1.0,1.0,1.0,3
primary,n_train,143,A,Ridge,1.0,1.0,1.0,1.0,3
primary,n_train,143,B,Ridge,1.0,1.0,1.0,1.0,3
primary,n_train,144,A,Ridge,1.6666666666666667,1.0,0.6666666666666666,1.0,3
primary,n_train,144,B,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,145,B,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,6
primary,n_train,145,C,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,146,B,Ridge,1.0,1.0,1.0,1.0,3
primary,n_train,146,C,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,147,C,Ridge,1.6666666666666667,1.5,0.5,1.0,6
primary,n_train,147,D,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,148,A,Ridge,2.6666666666666665,3.0,0.0,1.0,3
primary,n_train,148,B,Ridge,2.0,2.0,0.0,1.0,3
primary,n_train,148,C,Ridge,2.3333333333333335,2.0,0.0,1.0,3
primary,n_train,148,D,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,149,B,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,6
primary,n_train,149,D,Ridge,1.0,1.0,1.0,1.0,3
primary,n_train,150,A,Ridge,2.3333333333333335,2.0,0.0,1.0,3
primary,n_train,150,B,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,9
primary,n_train,150,C,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,6
primary,n_train,150,D,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,151,B,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,151,C,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,151,D,Ridge,1.0,1.0,1.0,1.0,3
primary,n_train,152,A,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,6
primary,n_train,152,B,Ridge,1.5,1.0,0.6666666666666666,1.0,6
primary,n_train,152,C,Ridge,1.0,1.0,1.0,1.0,3
primary,n_train,152,D,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,153,B,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,153,C,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,6
primary,n_train,154,A,Ridge,1.6666666666666667,1.0,0.6666666666666666,1.0,3
primary,n_train,154,B,Ridge,1.6666666666666667,1.0,0.5833333333333334,1.0,12
primary,n_train,154,C,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,6
primary,n_train,155,A,Ridge,1.0,1.0,1.0,1.0,3
primary,n_train,155,C,Ridge,1.1666666666666667,1.0,0.8333333333333334,1.0,6
primary,n_train,155,D,Ridge,1.8333333333333333,2.0,0.25,1.0,12
primary,n_train,156,A,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,156,B,Ridge,1.6666666666666667,1.5,0.5,1.0,6
primary,n_train,156,C,Ridge,1.8333333333333333,1.5,0.5,1.0,6
primary,n_train,156,D,Ridge,1.6666666666666667,1.5,0.5,1.0,6
primary,n_train,157,B,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,157,C,Ridge,2.1666666666666665,2.0,0.0,1.0,6
primary,n_train,157,D,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,6
primary,n_train,158,A,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,9
primary,n_train,158,B,Ridge,1.7142857142857142,2.0,0.38095238095238093,1.0,21
primary,n_train,158,D,Ridge,1.8333333333333333,2.0,0.3333333333333333,1.0,12
primary,n_train,159,A,Ridge,1.6,2.0,0.4666666666666667,1.0,15
primary,n_train,159,B,Ridge,1.0,1.0,1.0,1.0,3
primary,n_train,159,D,Ridge,2.0,2.0,0.0,1.0,3
primary,n_train,160,A,Ridge,2.0,2.0,0.16666666666666666,1.0,6
primary,n_train,160,B,Ridge,2.0,2.0,0.0,1.0,3
primary,n_train,160,D,Ridge,1.8888888888888888,2.0,0.3333333333333333,1.0,9
primary,n_train,161,A,Ridge,1.1666666666666667,1.0,0.8333333333333334,1.0,6
primary,n_train,161,B,Ridge,2.3333333333333335,2.0,0.0,1.0,3
primary,n_train,161,D,Ridge,1.5555555555555556,2.0,0.4444444444444444,1.0,9
primary,n_train,162,A,Ridge,1.4444444444444444,1.0,0.5555555555555556,1.0,9
primary,n_train,162,B,Ridge,2.0,2.0,0.0,1.0,3
primary,n_train,162,C,Ridge,1.5833333333333333,2.0,0.4166666666666667,1.0,12
primary,n_train,162,D,Ridge,1.6666666666666667,1.5,0.5,1.0,6
primary,n_train,163,A,Ridge,1.7777777777777777,2.0,0.3333333333333333,1.0,9
primary,n_train,163,B,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,163,C,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,6
primary,n_train,163,D,Ridge,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,164,A,Ridge,1.5555555555555556,2.0,0.4444444444444444,1.0,9
primary,n_train,164,C,Ridge,1.0,1.0,1.0,1.0,3
primary,n_train,164,D,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,165,A,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,6
primary,n_train,165,B,Ridge,1.0,1.0,1.0,1.0,3
primary,n_train,165,C,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,166,A,Ridge,1.5,1.5,0.5,1.0,6
primary,n_train,166,B,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,166,C,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,12
primary,n_train,166,D,Ridge,1.6666666666666667,1.0,0.6666666666666666,1.0,3
primary,n_train,167,A,Ridge,1.8333333333333333,2.0,0.16666666666666666,1.0,6
primary,n_train,167,C,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,167,D,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,6
primary,n_train,168,B,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,168,C,Ridge,2.0,2.0,0.3333333333333333,1.0,6
primary,n_train,168,D,Ridge,1.5,1.5,0.5,1.0,6
primary,n_train,169,A,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,169,B,Ridge,2.0,2.0,0.3333333333333333,1.0,3
primary,n_train,169,D,Ridge,1.6666666666666667,1.0,0.5555555555555556,1.0,9
primary,n_train,170,A,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,6
primary,n_train,170,B,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,170,C,Ridge,1.8333333333333333,1.5,0.5,1.0,6
primary,n_train,170,D,Ridge,2.0,2.0,0.0,1.0,6
primary,n_train,171,C,Ridge,2.0,2.0,0.3333333333333333,1.0,3
primary,n_train,172,B,Ridge,1.0,1.0,1.0,1.0,3
primary,n_train,172,C,Ridge,1.0,1.0,1.0,1.0,3
primary,n_train,173,A,Ridge,2.2222222222222223,2.0,0.0,1.0,9
primary,n_train,173,C,Ridge,1.5,1.0,0.6666666666666666,1.0,6
primary,n_train,173,D,Ridge,1.8888888888888888,2.0,0.3333333333333333,1.0,9
primary,n_train,174,B,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,174,C,Ridge,1.5555555555555556,2.0,0.4444444444444444,1.0,9
primary,n_train,174,D,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,175,C,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,176,A,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,176,B,Ridge,1.5833333333333333,2.0,0.4166666666666667,1.0,12
primary,n_train,177,A,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,177,D,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,178,C,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,178,D,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,180,C,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,182,C,Ridge,1.8333333333333333,2.0,0.3333333333333333,1.0,6
primary,n_train,183,A,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,184,D,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,186,C,Ridge,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,187,A,Ridge,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,188,D,Ridge,1.0,1.0,1.0,1.0,3
primary,n_train,190,A,Ridge,2.0,2.0,0.0,1.0,3
primary,noise_features,0,A,SVR,6.8933333333333335,7.0,0.0,0.0,150
primary,noise_features,0,B,SVR,8.173333333333334,9.0,0.0,0.006666666666666667,150
primary,noise_features,0,C,SVR,6.113333333333333,6.0,0.006666666666666667,0.013333333333333334,150
primary,noise_features,0,D,SVR,7.166666666666667,7.0,0.0,0.0,150
primary,n_train,128,B,SVR,10.0,10.0,0.0,0.0,3
primary,n_train,133,A,SVR,6.666666666666667,5.0,0.0,0.0,3
primary,n_train,133,D,SVR,6.0,6.0,0.0,0.0,3
primary,n_train,134,A,SVR,8.666666666666666,9.0,0.0,0.0,3
primary,n_train,135,A,SVR,7.333333333333333,8.0,0.0,0.0,3
primary,n_train,138,B,SVR,10.0,10.0,0.0,0.0,3
primary,n_train,139,B,SVR,10.0,10.0,0.0,0.0,3
primary,n_train,140,D,SVR,7.333333333333333,7.0,0.0,0.0,3
primary,n_train,142,B,SVR,8.333333333333334,9.5,0.0,0.0,6
primary,n_train,142,C,SVR,4.0,4.0,0.0,0.0,3
primary,n_train,142,D,SVR,8.333333333333334,9.0,0.0,0.0,3
primary,n_train,143,A,SVR,7.0,7.0,0.0,0.0,3
primary,n_train,143,B,SVR,8.666666666666666,9.0,0.0,0.0,3
primary,n_train,144,A,SVR,9.333333333333334,9.0,0.0,0.0,3
primary,n_train,144,B,SVR,8.666666666666666,9.0,0.0,0.0,3
primary,n_train,145,B,SVR,8.5,9.0,0.0,0.0,6
primary,n_train,145,C,SVR,8.333333333333334,8.0,0.0,0.0,3
primary,n_train,146,B,SVR,6.666666666666667,6.0,0.0,0.0,3
primary,n_train,146,C,SVR,7.333333333333333,7.0,0.0,0.0,3
primary,n_train,147,C,SVR,6.166666666666667,6.0,0.0,0.0,6
primary,n_train,147,D,SVR,7.666666666666667,7.0,0.0,0.0,3
primary,n_train,148,A,SVR,6.0,6.0,0.0,0.0,3
primary,n_train,148,B,SVR,9.0,9.0,0.0,0.0,3
primary,n_train,148,C,SVR,6.666666666666667,7.0,0.0,0.0,3
primary,n_train,148,D,SVR,6.0,5.0,0.0,0.0,3
primary,n_train,149,B,SVR,9.166666666666666,9.0,0.0,0.0,6
primary,n_train,149,D,SVR,6.333333333333333,6.0,0.0,0.0,3
primary,n_train,150,A,SVR,6.333333333333333,6.0,0.0,0.0,3
primary,n_train,150,B,SVR,8.0,9.0,0.0,0.0,9
primary,n_train,150,C,SVR,8.0,9.0,0.0,0.0,6
primary,n_train,150,D,SVR,8.333333333333334,9.0,0.0,0.0,3
primary,n_train,151,B,SVR,4.333333333333333,4.0,0.0,0.0,3
primary,n_train,151,C,SVR,6.333333333333333,6.0,0.0,0.0,3
primary,n_train,151,D,SVR,8.333333333333334,9.0,0.0,0.0,3
primary,n_train,152,A,SVR,6.666666666666667,6.5,0.0,0.0,6
primary,n_train,152,B,SVR,7.5,8.0,0.0,0.0,6
primary,n_train,152,C,SVR,6.0,5.0,0.0,0.0,3
primary,n_train,152,D,SVR,7.333333333333333,7.0,0.0,0.0,3
primary,n_train,153,B,SVR,8.333333333333334,9.0,0.0,0.0,3
primary,n_train,153,C,SVR,6.833333333333333,7.0,0.0,0.0,6
primary,n_train,154,A,SVR,7.666666666666667,8.0,0.0,0.0,3
primary,n_train,154,B,SVR,8.166666666666666,9.0,0.0,0.0,12
primary,n_train,154,C,SVR,4.666666666666667,4.5,0.0,0.0,6
primary,n_train,155,A,SVR,5.666666666666667,5.0,0.0,0.0,3
primary,n_train,155,C,SVR,7.0,7.0,0.0,0.0,6
primary,n_train,155,D,SVR,7.666666666666667,7.5,0.0,0.0,12
primary,n_train,156,A,SVR,8.666666666666666,10.0,0.0,0.0,3
primary,n_train,156,B,SVR,7.0,7.0,0.0,0.0,6
primary,n_train,156,C,SVR,7.0,7.0,0.0,0.0,6
primary,n_train,156,D,SVR,6.666666666666667,6.0,0.0,0.0,6
primary,n_train,157,B,SVR,4.333333333333333,5.0,0.0,0.3333333333333333,3
primary,n_train,157,C,SVR,4.833333333333333,5.0,0.0,0.0,6
primary,n_train,157,D,SVR,7.5,7.5,0.0,0.0,6
primary,n_train,158,A,SVR,7.666666666666667,7.0,0.0,0.0,9
primary,n_train,158,B,SVR,8.857142857142858,9.0,0.0,0.0,21
primary,n_train,158,D,SVR,7.916666666666667,9.0,0.0,0.0,12
primary,n_train,159,A,SVR,6.866666666666666,7.0,0.0,0.0,15
primary,n_train,159,B,SVR,7.333333333333333,7.0,0.0,0.0,3
primary,n_train,159,D,SVR,8.333333333333334,8.0,0.0,0.0,3
primary,n_train,160,A,SVR,6.666666666666667,6.0,0.0,0.0,6
primary,n_train,160,B,SVR,9.0,9.0,0.0,0.0,3
primary,n_train,160,D,SVR,7.333333333333333,7.0,0.0,0.0,9
primary,n_train,161,A,SVR,5.0,5.0,0.0,0.0,6
primary,n_train,161,B,SVR,8.333333333333334,9.0,0.0,0.0,3
primary,n_train,161,D,SVR,5.888888888888889,6.0,0.0,0.0,9
primary,n_train,162,A,SVR,6.555555555555555,7.0,0.0,0.0,9
primary,n_train,162,B,SVR,9.0,9.0,0.0,0.0,3
primary,n_train,162,C,SVR,4.75,4.0,0.08333333333333333,0.08333333333333333,12
primary,n_train,162,D,SVR,7.166666666666667,7.0,0.0,0.0,6
primary,n_train,163,A,SVR,7.0,7.0,0.0,0.0,9
primary,n_train,163,B,SVR,9.0,9.0,0.0,0.0,3
primary,n_train,163,C,SVR,5.833333333333333,6.0,0.0,0.0,6
primary,n_train,163,D,SVR,4.666666666666667,5.0,0.0,0.0,3
primary,n_train,164,A,SVR,6.555555555555555,7.0,0.0,0.0,9
primary,n_train,164,C,SVR,4.333333333333333,4.0,0.0,0.0,3
primary,n_train,164,D,SVR,7.333333333333333,7.0,0.0,0.0,3
primary,n_train,165,A,SVR,7.833333333333333,7.5,0.0,0.0,6
primary,n_train,165,B,SVR,7.666666666666667,7.0,0.0,0.0,3
primary,n_train,165,C,SVR,6.666666666666667,7.0,0.0,0.0,3
primary,n_train,166,A,SVR,6.166666666666667,6.5,0.0,0.0,6
primary,n_train,166,B,SVR,7.666666666666667,7.0,0.0,0.0,3
primary,n_train,166,C,SVR,6.083333333333333,7.0,0.0,0.0,12
primary,n_train,166,D,SVR,6.0,6.0,0.0,0.0,3
primary,n_train,167,A,SVR,6.833333333333333,7.0,0.0,0.0,6
primary,n_train,167,C,SVR,5.0,5.0,0.0,0.0,3
primary,n_train,167,D,SVR,6.0,6.5,0.0,0.0,6
primary,n_train,168,B,SVR,9.0,9.0,0.0,0.0,3
primary,n_train,168,C,SVR,6.333333333333333,6.0,0.0,0.0,6
primary,n_train,168,D,SVR,7.666666666666667,7.5,0.0,0.0,6
primary,n_train,169,A,SVR,6.333333333333333,7.0,0.0,0.0,3
primary,n_train,169,B,SVR,8.0,9.0,0.0,0.0,3
primary,n_train,169,D,SVR,7.555555555555555,7.0,0.0,0.0,9
primary,n_train,170,A,SVR,7.166666666666667,7.5,0.0,0.0,6
primary,n_train,170,B,SVR,7.333333333333333,8.0,0.0,0.0,3
primary,n_train,170,C,SVR,5.0,4.5,0.0,0.0,6
primary,n_train,170,D,SVR,7.5,7.0,0.0,0.0,6
primary,n_train,171,C,SVR,6.333333333333333,6.0,0.0,0.0,3
primary,n_train,172,B,SVR,9.333333333333334,9.0,0.0,0.0,3
primary,n_train,172,C,SVR,9.333333333333334,10.0,0.0,0.0,3
primary,n_train,173,A,SVR,6.0,6.0,0.0,0.0,9
primary,n_train,173,C,SVR,6.666666666666667,7.5,0.0,0.0,6
primary,n_train,173,D,SVR,7.333333333333333,7.0,0.0,0.0,9
primary,n_train,174,B,SVR,7.333333333333333,7.0,0.0,0.0,3
primary,n_train,174,C,SVR,5.888888888888889,7.0,0.0,0.1111111111111111,9
primary,n_train,174,D,SVR,9.0,10.0,0.0,0.0,3
primary,n_train,175,C,SVR,8.666666666666666,9.0,0.0,0.0,3
primary,n_train,176,A,SVR,8.333333333333334,8.0,0.0,0.0,3
primary,n_train,176,B,SVR,7.5,8.5,0.0,0.0,12
primary,n_train,177,A,SVR,7.333333333333333,7.0,0.0,0.0,3
primary,n_train,177,D,SVR,7.0,6.0,0.0,0.0,3
primary,n_train,178,C,SVR,5.333333333333333,5.0,0.0,0.0,3
primary,n_train,178,D,SVR,5.333333333333333,6.0,0.0,0.0,3
primary,n_train,180,C,SVR,6.666666666666667,5.0,0.0,0.0,3
primary,n_train,182,C,SVR,5.833333333333333,6.0,0.0,0.0,6
primary,n_train,183,A,SVR,7.0,7.0,0.0,0.0,3
primary,n_train,184,D,SVR,6.666666666666667,6.0,0.0,0.0,3
primary,n_train,186,C,SVR,5.333333333333333,5.0,0.0,0.0,3
primary,n_train,187,A,SVR,7.0,7.0,0.0,0.0,3
primary,n_train,188,D,SVR,6.666666666666667,7.0,0.0,0.0,3
primary,n_train,190,A,SVR,7.0,7.0,0.0,0.0,3
primary,noise_features,0,A,XGBoost,8.846666666666666,9.0,0.0,0.0,150
primary,noise_features,0,B,XGBoost,7.086666666666667,7.0,0.0,0.0,150
primary,noise_features,0,C,XGBoost,8.6,9.0,0.0,0.0,150
primary,noise_features,0,D,XGBoost,8.62,9.0,0.0,0.0,150
primary,n_train,128,B,XGBoost,5.333333333333333,5.0,0.0,0.0,3
primary,n_train,133,A,XGBoost,9.0,9.0,0.0,0.0,3
primary,n_train,133,D,XGBoost,9.0,9.0,0.0,0.0,3
primary,n_train,134,A,XGBoost,7.333333333333333,8.0,0.0,0.0,3
primary,n_train,135,A,XGBoost,8.333333333333334,9.0,0.0,0.0,3
primary,n_train,138,B,XGBoost,7.0,7.0,0.0,0.0,3
primary,n_train,139,B,XGBoost,8.333333333333334,9.0,0.0,0.0,3
primary,n_train,140,D,XGBoost,9.0,9.0,0.0,0.0,3
primary,n_train,142,B,XGBoost,7.833333333333333,8.0,0.0,0.0,6
primary,n_train,142,C,XGBoost,8.666666666666666,9.0,0.0,0.0,3
primary,n_train,142,D,XGBoost,8.666666666666666,9.0,0.0,0.0,3
primary,n_train,143,A,XGBoost,9.0,9.0,0.0,0.0,3
primary,n_train,143,B,XGBoost,7.666666666666667,8.0,0.0,0.0,3
primary,n_train,144,A,XGBoost,8.0,8.0,0.0,0.0,3
primary,n_train,144,B,XGBoost,8.333333333333334,8.0,0.0,0.0,3
primary,n_train,145,B,XGBoost,7.0,7.0,0.0,0.0,6
primary,n_train,145,C,XGBoost,8.333333333333334,9.0,0.0,0.0,3
primary,n_train,146,B,XGBoost,6.0,6.0,0.0,0.0,3
primary,n_train,146,C,XGBoost,10.0,10.0,0.0,0.0,3
primary,n_train,147,C,XGBoost,8.0,8.0,0.0,0.0,6
primary,n_train,147,D,XGBoost,8.333333333333334,9.0,0.0,0.0,3
primary,n_train,148,A,XGBoost,10.0,10.0,0.0,0.0,3
primary,n_train,148,B,XGBoost,6.333333333333333,6.0,0.0,0.0,3
primary,n_train,148,C,XGBoost,8.666666666666666,8.0,0.0,0.0,3
primary,n_train,148,D,XGBoost,7.666666666666667,8.0,0.0,0.0,3
primary,n_train,149,B,XGBoost,6.166666666666667,7.0,0.0,0.0,6
primary,n_train,149,D,XGBoost,9.666666666666666,10.0,0.0,0.0,3
primary,n_train,150,A,XGBoost,8.0,8.0,0.0,0.0,3
primary,n_train,150,B,XGBoost,8.0,8.0,0.0,0.0,9
primary,n_train,150,C,XGBoost,8.0,8.0,0.0,0.0,6
primary,n_train,150,D,XGBoost,8.0,8.0,0.0,0.0,3
primary,n_train,151,B,XGBoost,8.0,8.0,0.0,0.0,3
primary,n_train,151,C,XGBoost,9.0,9.0,0.0,0.0,3
primary,n_train,151,D,XGBoost,8.0,8.0,0.0,0.0,3
primary,n_train,152,A,XGBoost,8.166666666666666,8.0,0.0,0.0,6
primary,n_train,152,B,XGBoost,7.5,7.5,0.0,0.0,6
primary,n_train,152,C,XGBoost,10.0,10.0,0.0,0.0,3
primary,n_train,152,D,XGBoost,8.666666666666666,9.0,0.0,0.0,3
primary,n_train,153,B,XGBoost,8.0,8.0,0.0,0.0,3
primary,n_train,153,C,XGBoost,9.166666666666666,9.0,0.0,0.0,6
primary,n_train,154,A,XGBoost,8.666666666666666,9.0,0.0,0.0,3
primary,n_train,154,B,XGBoost,7.166666666666667,7.0,0.0,0.0,12
primary,n_train,154,C,XGBoost,9.5,10.0,0.0,0.0,6
primary,n_train,155,A,XGBoost,9.666666666666666,10.0,0.0,0.0,3
primary,n_train,155,C,XGBoost,9.333333333333334,9.5,0.0,0.0,6
primary,n_train,155,D,XGBoost,8.5,8.0,0.0,0.0,12
primary,n_train,156,A,XGBoost,8.333333333333334,9.0,0.0,0.0,3
primary,n_train,156,B,XGBoost,8.0,8.0,0.0,0.0,6
primary,n_train,156,C,XGBoost,8.833333333333334,8.5,0.0,0.0,6
primary,n_train,156,D,XGBoost,10.0,10.0,0.0,0.0,6
primary,n_train,157,B,XGBoost,7.333333333333333,7.0,0.0,0.0,3
primary,n_train,157,C,XGBoost,8.333333333333334,9.0,0.0,0.0,6
primary,n_train,157,D,XGBoost,9.166666666666666,9.5,0.0,0.0,6
primary,n_train,158,A,XGBoost,9.0,10.0,0.0,0.0,9
primary,n_train,158,B,XGBoost,6.714285714285714,7.0,0.0,0.0,21
primary,n_train,158,D,XGBoost,8.666666666666666,8.5,0.0,0.0,12
primary,n_train,159,A,XGBoost,8.866666666666667,9.0,0.0,0.0,15
primary,n_train,159,B,XGBoost,7.0,6.0,0.0,0.0,3
primary,n_train,159,D,XGBoost,7.666666666666667,7.0,0.0,0.0,3
primary,n_train,160,A,XGBoost,8.5,9.0,0.0,0.0,6
primary,n_train,160,B,XGBoost,6.666666666666667,6.0,0.0,0.0,3
primary,n_train,160,D,XGBoost,8.0,9.0,0.0,0.0,9
primary,n_train,161,A,XGBoost,9.333333333333334,9.5,0.0,0.0,6
primary,n_train,161,B,XGBoost,6.0,6.0,0.0,0.0,3
primary,n_train,161,D,XGBoost,9.0,9.0,0.0,0.0,9
primary,n_train,162,A,XGBoost,9.0,9.0,0.0,0.0,9
primary,n_train,162,B,XGBoost,6.666666666666667,7.0,0.0,0.0,3
primary,n_train,162,C,XGBoost,8.75,9.0,0.0,0.0,12
primary,n_train,162,D,XGBoost,9.0,9.0,0.0,0.0,6
primary,n_train,163,A,XGBoost,9.333333333333334,10.0,0.0,0.0,9
primary,n_train,163,B,XGBoost,6.0,6.0,0.0,0.0,3
primary,n_train,163,C,XGBoost,8.166666666666666,8.5,0.0,0.0,6
primary,n_train,163,D,XGBoost,8.333333333333334,9.0,0.0,0.0,3
primary,n_train,164,A,XGBoost,9.555555555555555,10.0,0.0,0.0,9
primary,n_train,164,C,XGBoost,9.333333333333334,10.0,0.0,0.0,3
primary,n_train,164,D,XGBoost,9.0,9.0,0.0,0.0,3
primary,n_train,165,A,XGBoost,8.833333333333334,9.0,0.0,0.0,6
primary,n_train,165,B,XGBoost,7.0,6.0,0.0,0.0,3
primary,n_train,165,C,XGBoost,8.666666666666666,9.0,0.0,0.0,3
primary,n_train,166,A,XGBoost,8.833333333333334,8.5,0.0,0.0,6
primary,n_train,166,B,XGBoost,7.0,6.0,0.0,0.0,3
primary,n_train,166,C,XGBoost,8.333333333333334,8.5,0.0,0.0,12
primary,n_train,166,D,XGBoost,9.333333333333334,10.0,0.0,0.0,3
primary,n_train,167,A,XGBoost,8.5,9.0,0.0,0.0,6
primary,n_train,167,C,XGBoost,8.333333333333334,9.0,0.0,0.0,3
primary,n_train,167,D,XGBoost,9.5,9.5,0.0,0.0,6
primary,n_train,168,B,XGBoost,6.666666666666667,7.0,0.0,0.0,3
primary,n_train,168,C,XGBoost,8.333333333333334,8.5,0.0,0.0,6
primary,n_train,168,D,XGBoost,8.666666666666666,9.0,0.0,0.0,6
primary,n_train,169,A,XGBoost,9.0,9.0,0.0,0.0,3
primary,n_train,169,B,XGBoost,7.333333333333333,6.0,0.0,0.0,3
primary,n_train,169,D,XGBoost,8.0,8.0,0.0,0.0,9
primary,n_train,170,A,XGBoost,8.666666666666666,8.5,0.0,0.0,6
primary,n_train,170,B,XGBoost,6.333333333333333,6.0,0.0,0.0,3
primary,n_train,170,C,XGBoost,8.666666666666666,9.0,0.0,0.0,6
primary,n_train,170,D,XGBoost,8.666666666666666,9.0,0.0,0.0,6
primary,n_train,171,C,XGBoost,7.666666666666667,7.0,0.0,0.0,3
primary,n_train,172,B,XGBoost,5.666666666666667,5.0,0.0,0.0,3
primary,n_train,172,C,XGBoost,8.0,8.0,0.0,0.0,3
primary,n_train,173,A,XGBoost,9.11111111111111,9.0,0.0,0.0,9
primary,n_train,173,C,XGBoost,7.0,6.5,0.0,0.0,6
primary,n_train,173,D,XGBoost,8.222222222222221,9.0,0.0,0.0,9
primary,n_train,174,B,XGBoost,7.333333333333333,8.0,0.0,0.0,3
primary,n_train,174,C,XGBoost,8.333333333333334,9.0,0.0,0.0,9
primary,n_train,174,D,XGBoost,8.666666666666666,9.0,0.0,0.0,3
primary,n_train,175,C,XGBoost,8.0,8.0,0.0,0.0,3
primary,n_train,176,A,XGBoost,7.666666666666667,7.0,0.0,0.0,3
primary,n_train,176,B,XGBoost,7.416666666666667,7.0,0.0,0.0,12
primary,n_train,177,A,XGBoost,8.666666666666666,9.0,0.0,0.0,3
primary,n_train,177,D,XGBoost,9.666666666666666,10.0,0.0,0.0,3
primary,n_train,178,C,XGBoost,9.666666666666666,10.0,0.0,0.0,3
primary,n_train,178,D,XGBoost,8.0,8.0,0.0,0.0,3
primary,n_train,180,C,XGBoost,8.333333333333334,9.0,0.0,0.0,3
primary,n_train,182,C,XGBoost,9.166666666666666,9.0,0.0,0.0,6
primary,n_train,183,A,XGBoost,9.333333333333334,10.0,0.0,0.0,3
primary,n_train,184,D,XGBoost,7.333333333333333,7.0,0.0,0.0,3
